author,editor,format_type,print_date,day_of_week_name,day_of_week_integer,publish_type,puzzle_id,title,version,percent_filled,solved,star,solving_seconds 
Jeff Chen,Will Shortz,Normal,2020-06-23,Tuesday,2,Daily,18353,,0,100,True,,1430
Joe Deeney,Will Shortz,Normal,2020-06-24,Wednesday,3,Daily,18358,,0,0,False,,
Amanda Chung and Karl Ni,Will Shortz,Normal,2020-06-25,Thursday,4,Daily,18355,,0,0,False,,
Robyn Weintraub,Will Shortz,Normal,2020-06-26,Friday,5,Daily,18352,,0,0,False,,
Ryan McCarty,Will Shortz,Normal,2020-06-27,Saturday,6,Daily,18357,,0,0,False,,
Jon Schneider and Anderson Wang,Will Shortz,Normal,2020-06-28,Sunday,0,Daily,18356,Power-Ups,0,0,False,,
Peter Gordon,Will Shortz,Normal,2020-06-29,Monday,1,Daily,18369,,0,100,True,,938
Zachary David Levy,Will Shortz,Normal,2020-06-30,Tuesday,2,Daily,18371,,0,0,False,,
Amanda Rafkin and Ross Trudeau,Will Shortz,Normal,2020-07-01,Wednesday,3,Daily,18368,,0,0,False,,
Yacob Yonas and Chad Horner,Will Shortz,Normal,2020-07-02,Thursday,4,Daily,18367,,0,0,False,,
Hal Moore,Will Shortz,Normal,2020-07-03,Friday,5,Daily,18370,,0,0,False,,
Peter Wentz,Will Shortz,Normal,2020-07-04,Saturday,6,Daily,18365,,0,0,False,,
Laura Taylor Kinnel,Will Shortz,Normal,2020-07-05,Sunday,0,Daily,18366,To-Do List,0,0,False,,
Lynn Lempel,Will Shortz,Normal,2020-07-06,Monday,1,Daily,18378,,0,0,False,,
Kevin Patterson,Will Shortz,Normal,2020-07-07,Tuesday,2,Daily,18381,,0,0,False,,
Chase Dittrich,Will Shortz,Normal,2020-07-08,Wednesday,3,Daily,18379,,0,0,False,,
Joe Kidd,Will Shortz,Normal,2020-07-09,Thursday,4,Daily,18377,,0,0,False,,
John Lieb,Will Shortz,Normal,2020-07-10,Friday,5,Daily,18382,,0,0,False,,
Kameron Austin Collins,Will Shortz,Normal,2020-07-11,Saturday,6,Daily,18383,,0,0,False,,
Samuel A. Donaldson,Will Shortz,Normal,2020-07-12,Sunday,0,Daily,18380,Chores Galore,0,0,False,,
Erik Agard,Will Shortz,Normal,2020-07-13,Monday,1,Daily,18429,,0,100,True,,830
Stella Zawistowski,Will Shortz,Normal,2020-07-14,Tuesday,2,Daily,18428,,0,0,False,,
Lee Higbie and Jeff Chen,Will Shortz,Normal,2020-07-15,Wednesday,3,Daily,18424,,0,0,False,,
Evan Kalish,Will Shortz,Normal,2020-07-16,Thursday,4,Daily,18426,,0,0,False,,
Rich Proulx,Will Shortz,Normal,2020-07-17,Friday,5,Daily,18427,,0,0,False,,
John Guzzetta and Michael Hawkins,Will Shortz,Normal,2020-07-18,Saturday,6,Daily,18425,,0,0,False,,
Wyna Liu,Will Shortz,Normal,2020-07-19,Sunday,0,Daily,18430,Doubles Play,0,0,False,,
Alex Eaton-Salners,Will Shortz,Normal,2020-07-20,Monday,1,Daily,18452,,0,100,True,Gold,583
Zhouqin Burnikel,Will Shortz,Normal,2020-07-21,Tuesday,2,Daily,18450,,0,0,False,,
Peter A. Collins,Will Shortz,Normal,2020-07-22,Wednesday,3,Daily,18454,,0,0,False,,
Robyn Weintraub,Will Shortz,Normal,2020-07-23,Thursday,4,Daily,18455,,0,0,False,,
Grant Thackray,Will Shortz,Normal,2020-07-24,Friday,5,Daily,18453,,0,0,False,,
Royce Ferguson,Will Shortz,Normal,2020-07-25,Saturday,6,Daily,18456,,0,0,False,,
Trenton Charlson,Will Shortz,Normal,2020-07-26,Sunday,0,Daily,18451,Made-to-Order,0,0,False,,
Alan Arbesfeld,Will Shortz,Normal,2020-07-27,Monday,1,Daily,18462,,0,100,True,,1166
Ross Trudeau,Will Shortz,Normal,2020-07-28,Tuesday,2,Daily,18466,,0,0,False,,
Amanda Chung and Karl Ni,Will Shortz,Normal,2020-07-29,Wednesday,3,Daily,18465,,0,0,False,,
Joel Fagliano,Will Shortz,Normal,2020-07-30,Thursday,4,Daily,18463,,0,0,False,,
Claire Rimkus and Erik Agard,Will Shortz,Normal,2020-07-31,Friday,5,Daily,18467,,0,0,False,,
Adam Aaronson and Paolo Pasco,Will Shortz,Normal,2020-08-01,Saturday,6,Daily,18464,,0,0,False,,
David Levinson Wilk,Will Shortz,Normal,2020-08-02,Sunday,0,Daily,18461,Puzzlin',0,0,False,,
Eric Bornstein,Will Shortz,Normal,2020-08-03,Monday,1,Daily,18479,,0,0,False,,
Jacob Stulberg,Will Shortz,Normal,2020-08-04,Tuesday,2,Daily,18482,,0,0,False,,
Michael Paleos,Will Shortz,Normal,2020-08-05,Wednesday,3,Daily,18481,,0,0,False,,
Derek Allen and Jeff Chen,Will Shortz,Normal,2020-08-06,Thursday,4,Daily,18484,,0,0,False,,
Tom Pepper,Will Shortz,Normal,2020-08-07,Friday,5,Daily,18483,,0,0,False,,
Brooke Husic and Sid Sivakumar,Will Shortz,Normal,2020-08-08,Saturday,6,Daily,18480,,0,0,False,,
Ruth Bloomfield Margolin,Will Shortz,Normal,2020-08-09,Sunday,0,Daily,18478,Craft Show,0,100,True,,3552
Lynn Lempel,Will Shortz,Normal,2020-08-10,Monday,1,Daily,18512,,0,100,True,,1001
Amanda Rafkin and Ross Trudeau,Will Shortz,Normal,2020-08-11,Tuesday,2,Daily,18513,,0,0,False,,
Adesina O. Koiki,Will Shortz,Normal,2020-08-12,Wednesday,3,Daily,18514,,0,0,False,,
Jon Olsen,Will Shortz,Normal,2020-08-13,Thursday,4,Daily,18511,,0,0,False,,
Nam Jin Yoon,Will Shortz,Normal,2020-08-14,Friday,5,Daily,18509,,0,0,False,,
Joe DiPietro,Will Shortz,Normal,2020-08-15,Saturday,6,Daily,18510,,0,0,False,,
Francis Heaney,Will Shortz,Normal,2020-08-16,Sunday,0,Daily,18508,Alternative Cinema,0,0,False,,
Alan Massengill and Andrea Carla Michaels,Will Shortz,Normal,2020-08-17,Monday,1,Daily,18533,,0,100,True,Gold,851
Olivia Mitra Framke,Will Shortz,Normal,2020-08-18,Tuesday,2,Daily,18532,,0,100,True,Gold,1465
Brandon Koppy,Will Shortz,Normal,2020-08-19,Wednesday,3,Daily,18527,,0,85,False,,2019
Grant Thackray,Will Shortz,Normal,2020-08-20,Thursday,4,Daily,18530,,0,0,False,,
Alex Eaton-Salners,Will Shortz,Normal,2020-08-21,Friday,5,Daily,18531,,0,0,False,,
Trenton Charlson,Will Shortz,Normal,2020-08-22,Saturday,6,Daily,18528,,0,0,False,,
Barbara Lin,Will Shortz,Normal,2020-08-23,Sunday,0,Daily,18529,Musical Interlude,0,0,False,,
David Alfred Bywaters,Will Shortz,Normal,2020-08-24,Monday,1,Daily,18539,,0,100,True,,959
Dave Bardolph,Will Shortz,Normal,2020-08-25,Tuesday,2,Daily,18543,,0,45,False,,581
Carl Larson,Will Shortz,Normal,2020-08-26,Wednesday,3,Daily,18541,,0,0,False,,
Nancy Stark and Will Nediger,Will Shortz,Normal,2020-08-27,Thursday,4,Daily,18542,,0,0,False,,
Kate Hawkins,Will Shortz,Normal,2020-08-28,Friday,5,Daily,18538,,0,0,False,,
Michael Hawkins,Will Shortz,Normal,2020-08-29,Saturday,6,Daily,18544,,0,0,False,,
Olivia Mitra Framke,Will Shortz,Normal,2020-08-30,Sunday,0,Daily,18540,All Aflutter,0,0,False,,
Anne Marie Crinnion,Will Shortz,Normal,2020-08-31,Monday,1,Daily,18562,,0,0,False,,
David Steinberg,Will Shortz,Normal,2020-09-01,Tuesday,2,Daily,18563,,0,0,False,,
Margaret Seikel,Will Shortz,Normal,2020-09-02,Wednesday,3,Daily,18557,,0,0,False,,
Sid Sivakumar,Will Shortz,Normal,2020-09-03,Thursday,4,Daily,18558,,0,0,False,,
Brian Thomas,Will Shortz,Normal,2020-09-04,Friday,5,Daily,18560,,0,0,False,,
John Guzzetta,Will Shortz,Normal,2020-09-05,Saturday,6,Daily,18561,,0,0,False,,
David Kwong,Will Shortz,Normal,2020-09-06,Sunday,0,Daily,18559,Could You Repeat That Number?,0,0,False,,
Gareth Bain,Will Shortz,Normal,2020-09-07,Monday,1,Daily,18575,,0,93,False,,892
Kevin Christian and Brad Wilber,Will Shortz,Normal,2020-09-08,Tuesday,2,Daily,18576,,0,0,False,,
Jakob Weisblat,Will Shortz,Normal,2020-09-09,Wednesday,3,Daily,18581,,0,0,False,,
David J. Kahn,Will Shortz,Normal,2020-09-10,Thursday,4,Daily,18577,,0,0,False,,
Caitlin Reid and Erik Agard,Will Shortz,Normal,2020-09-11,Friday,5,Daily,18578,,0,0,False,,
Ryan McCarty,Will Shortz,Normal,2020-09-12,Saturday,6,Daily,18580,,0,0,False,,
MaryEllen Uthlaut,Will Shortz,Normal,2020-09-13,Sunday,0,Daily,18579,Final Offer,0,0,False,,
John Guzzetta,Will Shortz,Normal,2020-09-14,Monday,1,Daily,18595,,0,100,True,,875
Amanda Rafkin and Ross Trudeau,Will Shortz,Normal,2020-09-15,Tuesday,2,Daily,18593,,0,0,False,,
Paul Coulter,Will Shortz,Normal,2020-09-16,Wednesday,3,Daily,18592,,0,0,False,,
Simeon Seigel,Will Shortz,Normal,2020-09-17,Thursday,4,Daily,18589,,0,0,False,,
Anne and Daniel Larsen,Will Shortz,Normal,2020-09-18,Friday,5,Daily,18590,,0,0,False,,
Robyn Weintraub,Will Shortz,Normal,2020-09-19,Saturday,6,Daily,18591,,0,0,False,,
Sam Trabucco,Will Shortz,Normal,2020-09-20,Sunday,0,Daily,18594,Word Ladders,0,0,False,,
Daniel Larsen and The Wave Learning Festival Crossword Class,Will Shortz,Normal,2020-09-21,Monday,1,Daily,18605,,0,9,False,,146
Jeremy Newton,Will Shortz,Normal,2020-09-22,Tuesday,2,Daily,18606,,0,0,False,,
Margit Christenson,Will Shortz,Normal,2020-09-23,Wednesday,3,Daily,18604,,0,0,False,,
Trenton Charlson,Will Shortz,Normal,2020-09-24,Thursday,4,Daily,18607,,0,0,False,,
Rachel Fabi,Will Shortz,Normal,2020-09-25,Friday,5,Daily,18603,,0,0,False,,
Kristian House,Will Shortz,Normal,2020-09-26,Saturday,6,Daily,18608,,0,0,False,,
Alex Eaton-Salners,Will Shortz,Normal,2020-09-27,Sunday,0,Daily,18609,Playing With Food,0,0,False,,
Lynn Lempel,Will Shortz,Normal,2020-09-28,Monday,1,Daily,18622,,0,100,True,Gold,877
Ricky Cruz,Will Shortz,Normal,2020-09-29,Tuesday,2,Daily,18619,,0,100,True,,1203
Erik Agard and Andy Kravis,Will Shortz,Normal,2020-09-30,Wednesday,3,Daily,18624,,0,0,False,,
Adam Fromm,Will Shortz,Normal,2020-10-01,Thursday,4,Daily,18623,,0,0,False,,
Debbie Ellerin,Will Shortz,Normal,2020-10-02,Friday,5,Daily,18620,,0,0,False,,
Brad Wilber and Doug Peterson,Will Shortz,Normal,2020-10-03,Saturday,6,Daily,18621,,0,0,False,,
Sam Ezersky,Will Shortz,Normal,2020-10-04,Sunday,0,Daily,18625,You're Telling Me!,0,0,False,,
Evan Mahnken,Will Shortz,Normal,2020-10-05,Monday,1,Daily,18638,,0,0,False,,
Alan Massengill and Andrea Carla Michaels,Will Shortz,Normal,2020-10-06,Tuesday,2,Daily,18636,,0,0,False,,
Ross Trudeau,Will Shortz,Normal,2020-10-07,Wednesday,3,Daily,18639,,0,0,False,,
Francesca Goldston and Jeff Chen,Will Shortz,Normal,2020-10-08,Thursday,4,Daily,18641,,0,0,False,,
Sam Buchbinder,Will Shortz,Normal,2020-10-09,Friday,5,Daily,18640,,0,0,False,,
Brian Thomas,Will Shortz,Normal,2020-10-10,Saturday,6,Daily,18637,,0,0,False,,
Gary Larson,Will Shortz,Normal,2020-10-11,Sunday,0,Daily,18635,Pi R Squared,0,0,False,,
Joe Hansen,Will Shortz,Normal,2020-10-12,Monday,1,Daily,18659,,0,100,True,Gold,1006
Amanda Rafkin,Will Shortz,Normal,2020-10-13,Tuesday,2,Daily,18654,,0,0,False,,
Rich Proulx,Will Shortz,Normal,2020-10-14,Wednesday,3,Daily,18653,,0,0,False,,
Lindsey Hobbs,Will Shortz,Normal,2020-10-15,Thursday,4,Daily,18655,,0,0,False,,7
Damon Gulczynski,Will Shortz,Normal,2020-10-16,Friday,5,Daily,18656,,0,0,False,,
Victor Barocas and Brad Wilber,Will Shortz,Normal,2020-10-17,Saturday,6,Daily,18658,,0,0,False,,
Miriam Estrin,Will Shortz,Normal,2020-10-18,Sunday,0,Daily,18657,Title Basin',0,0,False,,
Fred Piscop,Will Shortz,Normal,2020-10-19,Monday,1,Daily,18712,,0,100,True,,890
Jeff Chen,Will Shortz,Normal,2020-10-20,Tuesday,2,Daily,18713,,0,0,False,,
Dory Mintz,Will Shortz,Normal,2020-10-21,Wednesday,3,Daily,18711,,0,0,False,,
Sid Sivakumar,Will Shortz,Normal,2020-10-22,Thursday,4,Daily,18710,,0,0,False,,
Robyn Weintraub,Will Shortz,Normal,2020-10-23,Friday,5,Daily,18715,,0,0,False,,
Byron Walden,Will Shortz,Normal,2020-10-24,Saturday,6,Daily,18709,,0,0,False,,
Peter A. Collins,Will Shortz,Normal,2020-10-25,Sunday,0,Daily,18714,At the Halloween Play ...,0,0,False,,
Eric Bornstein,Will Shortz,Normal,2020-10-26,Monday,1,Daily,18729,,0,100,True,,764
Luci Bresette and David Steinberg,Will Shortz,Normal,2020-10-27,Tuesday,2,Daily,18730,,0,0,False,,
Peter Gordon,Will Shortz,Normal,2020-10-28,Wednesday,3,Daily,18727,,0,0,False,,
Kurt Weller,Will Shortz,Normal,2020-10-29,Thursday,4,Daily,18728,,0,0,False,,
Trenton Charlson,Will Shortz,Normal,2020-10-30,Friday,5,Daily,18725,,0,0,False,,
Stella Zawistowski,Will Shortz,Normal,2020-10-31,Saturday,6,Daily,18726,,0,0,False,,
Julian Lim,Will Shortz,Normal,2020-11-01,Sunday,0,Daily,18731,West-Southwest,0,0,False,,
Luke Vaughn,Will Shortz,Normal,2020-11-02,Monday,1,Daily,18743,,0,0,False,,
Amanda Chung and Karl Ni,Will Shortz,Normal,2020-11-03,Tuesday,2,Daily,18745,,0,0,False,,
Jack Murtagh,Will Shortz,Normal,2020-11-04,Wednesday,3,Daily,18744,,0,0,False,,
Jeremy Newton,Will Shortz,Normal,2020-11-05,Thursday,4,Daily,18748,,0,0,False,,
Aimee Lucido,Will Shortz,Normal,2020-11-06,Friday,5,Daily,18746,,0,0,False,,
Kameron Austin Collins and Paolo Pasco,Will Shortz,Normal,2020-11-07,Saturday,6,Daily,18742,,0,0,False,,
Evan Kalish and Caitlin Reid,Will Shortz,Normal,2020-11-08,Sunday,0,Daily,18747,"Wait, What?",0,0,False,,
Kate Hawkins,Will Shortz,Normal,2020-11-09,Monday,1,Daily,18762,,0,0,False,,
Robert Fisher,Will Shortz,Normal,2020-11-10,Tuesday,2,Daily,18757,,0,0,False,,
Alex Bajcz,Will Shortz,Normal,2020-11-11,Wednesday,3,Daily,18759,,0,0,False,,
Kristian House,Will Shortz,Normal,2020-11-12,Thursday,4,Daily,18758,,0,0,False,,
Sawyer Tabony and Ashton Anderson,Will Shortz,Normal,2020-11-13,Friday,5,Daily,18760,,0,0,False,,
Emily Carroll and Erik Agard,Will Shortz,Normal,2020-11-14,Saturday,6,Daily,18761,,0,0,False,,
Caitlin Reid,Will Shortz,Normal,2020-11-15,Sunday,0,Daily,18763,Theme Shmeme,0,0,False,,
Jennifer Nutt,Will Shortz,Normal,2020-11-16,Monday,1,Daily,18774,,0,0,False,,
Kyle Dolan,Will Shortz,Normal,2020-11-17,Tuesday,2,Daily,18775,,0,0,False,,
Amanda Rafkin and Ross Trudeau,Will Shortz,Normal,2020-11-18,Wednesday,3,Daily,18777,,0,0,False,,
Derek J. Angell,Will Shortz,Normal,2020-11-19,Thursday,4,Daily,18779,,0,0,False,,
Kameron Austin Collins,Will Shortz,Normal,2020-11-20,Friday,5,Daily,18780,,0,0,False,,
Sam Ezersky,Will Shortz,Normal,2020-11-21,Saturday,6,Daily,18778,,0,0,False,,
Alex Eaton-Salners,Will Shortz,Normal,2020-11-22,Sunday,0,Daily,18776,It All Adds Up,0,0,False,,
Stanley Newman,Will Shortz,Normal,2020-11-23,Monday,1,Daily,18791,,0,100,True,,1008
Caitlin Reid,Will Shortz,Normal,2020-11-24,Tuesday,2,Daily,18789,,0,0,False,,
John Guzzetta and Jeff Chen,Will Shortz,Normal,2020-11-25,Wednesday,3,Daily,18792,,0,0,False,,
Neville Fogarty,Will Shortz,Normal,2020-11-26,Thursday,4,Daily,18794,,0,0,False,,
Robyn Weintraub,Will Shortz,Normal,2020-11-27,Friday,5,Daily,18795,,0,0,False,,
Nam Jin Yoon,Will Shortz,Normal,2020-11-28,Saturday,6,Daily,18793,,0,0,False,,
Eric Berlin,Will Shortz,Normal,2020-11-29,Sunday,0,Daily,18790,Six-Pack,0,0,False,,
Emma Craven-Matthews,Will Shortz,Normal,2020-11-30,Monday,1,Daily,18809,,0,100,True,,1163
Byron Walden,Will Shortz,Normal,2020-12-01,Tuesday,2,Daily,18812,,0,0,False,,
Will Nediger,Will Shortz,Normal,2020-12-02,Wednesday,3,Daily,18806,,0,0,False,,
Jake Halperin,Will Shortz,Normal,2020-12-03,Thursday,4,Daily,18807,,0,0,False,,
Patti Varol and Doug Peterson,Will Shortz,Normal,2020-12-04,Friday,5,Daily,18811,,0,0,False,,
Brendan Emmett Quigley,Will Shortz,Normal,2020-12-05,Saturday,6,Daily,18810,,0,0,False,,
Tony Orbach,Will Shortz,Normal,2020-12-06,Sunday,0,Daily,18808,Get Out of Here!,0,0,False,,
Barbara Lin,Will Shortz,Normal,2020-12-07,Monday,1,Daily,18828,,0,100,True,,971
Enrique Henestroza Anguiano,Will Shortz,Normal,2020-12-08,Tuesday,2,Daily,18829,,0,0,False,,
Owen Travis and Jeff Chen,Will Shortz,Normal,2020-12-09,Wednesday,3,Daily,18830,,0,0,False,,
Jack Murtagh,Will Shortz,Normal,2020-12-10,Thursday,4,Daily,18826,,0,0,False,,
Ari Richter,Will Shortz,Normal,2020-12-11,Friday,5,Daily,18827,,0,0,False,,
Sid Sivakumar and Brooke Husic,Will Shortz,Normal,2020-12-12,Saturday,6,Daily,18825,,0,0,False,,
Dan Margolis,Will Shortz,Normal,2020-12-13,Sunday,0,Daily,18824,Cinéma Vérité,0,0,False,,
Jessie Bullock and Ross Trudeau,Will Shortz,Normal,2020-12-14,Monday,1,Daily,18840,,0,100,True,,915
Adam Vincent,Will Shortz,Normal,2020-12-15,Tuesday,2,Daily,18842,,0,0,False,,
Ed Salners and Alex Eaton-Salners,Will Shortz,Normal,2020-12-16,Wednesday,3,Daily,18841,,0,0,False,,
Kathryn Ladner,Will Shortz,Normal,2020-12-17,Thursday,4,Daily,18843,,0,0,False,,
Damon Gulczynski,Will Shortz,Normal,2020-12-18,Friday,5,Daily,18839,,0,0,False,,
Caitlin Reid and Andrew J. Ries,Will Shortz,Normal,2020-12-19,Saturday,6,Daily,18844,,0,0,False,,
Randolph Ross,Will Shortz,Normal,2020-12-20,Sunday,0,Daily,18838,Toy Story,0,0,False,,
Sarah Keller and Derek Bowman,Will Shortz,Normal,2020-12-21,Monday,1,Daily,18855,,0,100,True,,1620
Amy Yanni and Jeff Chen,Will Shortz,Normal,2020-12-22,Tuesday,2,Daily,18854,,0,100,True,,1176
Juliana Tringali Golden,Will Shortz,Normal,2020-12-23,Wednesday,3,Daily,18860,,0,0,False,,
Billy Ouska,Will Shortz,Normal,2020-12-24,Thursday,4,Daily,18858,,0,0,False,,
Erik Agard and Wendy L. Brandes,Will Shortz,Normal,2020-12-25,Friday,5,Daily,18856,,0,0,False,,
John Guzzetta,Will Shortz,Normal,2020-12-26,Saturday,6,Daily,18857,,0,0,False,,
Daniel Grinberg,Will Shortz,Normal,2020-12-27,Sunday,0,Daily,18859,Partnerships,0,0,False,,
Alan Massengill and Andrea Carla Michaels,Will Shortz,Normal,2020-12-28,Monday,1,Daily,18872,,0,100,True,,838
Matthew Trout,Will Shortz,Normal,2020-12-29,Tuesday,2,Daily,18875,,0,100,True,,1009
Kate Hawkins,Will Shortz,Normal,2020-12-30,Wednesday,3,Daily,18871,,0,0,False,,
David J. Kahn,Will Shortz,Normal,2020-12-31,Thursday,4,Daily,18870,,0,0,False,,
Milo Beckman,Will Shortz,Normal,2021-01-01,Friday,5,Daily,18874,,0,0,False,,
Joe Deeney,Will Shortz,Normal,2021-01-02,Saturday,6,Daily,18873,,0,0,False,,
Paolo Pasco,Will Shortz,Normal,2021-01-03,Sunday,0,Daily,18869,Busting Moves,0,0,False,,
Kathy Wienberg,Will Shortz,Normal,2021-01-04,Monday,1,Daily,18891,,0,100,True,,1182
Amy Schecter and Christina Iverson,Will Shortz,Normal,2021-01-05,Tuesday,2,Daily,18892,,0,100,True,,1796
Eric Bornstein,Will Shortz,Normal,2021-01-06,Wednesday,3,Daily,18895,,0,0,False,,
Matthew Stock and Sid Sivakumar,Will Shortz,Normal,2021-01-07,Thursday,4,Daily,18894,,0,0,False,,
Evan Kalish,Will Shortz,Normal,2021-01-08,Friday,5,Daily,18893,,0,0,False,,
Trenton Charlson,Will Shortz,Normal,2021-01-09,Saturday,6,Daily,18897,,0,0,False,,
Alex Bajcz,Will Shortz,Normal,2021-01-10,Sunday,0,Daily,18896,"Oh, Fourpeat's Sake!",0,0,False,,
Martha Kimes,Will Shortz,Normal,2021-01-11,Monday,1,Daily,18915,,0,100,True,,773
Ross Trudeau,Will Shortz,Normal,2021-01-12,Tuesday,2,Daily,18911,,0,0,False,,
Matthew Stock,Will Shortz,Normal,2021-01-13,Wednesday,3,Daily,18910,,0,0,False,,
Aimee Lucido and Ella Dershowitz,Will Shortz,Normal,2021-01-14,Thursday,4,Daily,18909,,0,0,False,,
Josh Knapp,Will Shortz,Normal,2021-01-15,Friday,5,Daily,18912,,0,0,False,,
Sam Ezersky,Will Shortz,Normal,2021-01-16,Saturday,6,Daily,18913,,0,0,False,,
Tracy Gray and Tom Pepper,Will Shortz,Normal,2021-01-17,Sunday,0,Daily,18914,Double-Crossed,0,0,False,,
Jeff Stillman,Will Shortz,Normal,2021-01-18,Monday,1,Daily,18928,,0,100,True,,1019
Olivia Mitra Framke,Will Shortz,Normal,2021-01-19,Tuesday,2,Daily,18934,,0,0,False,,
Andy Kravis and Natan Last and the J.A.S.A. Crossword Class,Will Shortz,Normal,2021-01-20,Wednesday,3,Daily,18932,,0,0,False,,
Daniel Mauer,Will Shortz,Normal,2021-01-21,Thursday,4,Daily,18931,,0,0,False,,
Daniel Larsen,Will Shortz,Normal,2021-01-22,Friday,5,Daily,18929,,0,0,False,,
Doug Peterson and Brad Wilber,Will Shortz,Normal,2021-01-23,Saturday,6,Daily,18933,,0,0,False,,
Lucy Howard and Ross Trudeau,Will Shortz,Normal,2021-01-24,Sunday,0,Daily,18930,"Sugar, Sugar",0,0,False,,
Kevin Christian and Andrea Carla Michaels,Will Shortz,Normal,2021-01-25,Monday,1,Daily,18946,,0,0,False,,
Peter Gordon,Will Shortz,Normal,2021-01-26,Tuesday,2,Daily,18944,,0,0,False,,
Mike Knobler,Will Shortz,Normal,2021-01-27,Wednesday,3,Daily,18945,,0,0,False,,
Steve Mossberg,Will Shortz,Normal,2021-01-28,Thursday,4,Daily,18947,,0,0,False,,
Robyn Weintraub,Will Shortz,Normal,2021-01-29,Friday,5,Daily,18948,,0,0,False,,
Nam Jin Yoon,Will Shortz,Normal,2021-01-30,Saturday,6,Daily,18943,,0,0,False,,
Jim Hilger,Will Shortz,Normal,2021-01-31,Sunday,0,Daily,18942,Product Misplacement,0,0,False,,
Soleil Saint-Cyr,Will Shortz,Normal,2021-02-01,Monday,1,Daily,18965,,0,0,False,,
Adesina O. Koiki,Will Shortz,Normal,2021-02-02,Tuesday,2,Daily,18966,,0,0,False,,
Yacob Yonas,Will Shortz,Normal,2021-02-03,Wednesday,3,Daily,18962,,0,0,False,,
Derek Allen,Will Shortz,Normal,2021-02-04,Thursday,4,Daily,18964,,0,0,False,,
Erik Agard,Will Shortz,Normal,2021-02-05,Friday,5,Daily,18961,,0,0,False,,
Kameron Austin Collins,Will Shortz,Normal,2021-02-06,Saturday,6,Daily,18960,,0,0,False,,
Katie Hale and Christina Iverson,Will Shortz,Normal,2021-02-07,Sunday,0,Daily,18963,Toddler Talk,0,0,False,,
Portia Lundie,Will Shortz,Normal,2021-02-08,Monday,1,Daily,18978,,0,100,True,Gold,1081
Colin Ernst,Will Shortz,Normal,2021-02-09,Tuesday,2,Daily,18981,,0,0,False,,14
Kate Hawkins,Will Shortz,Normal,2021-02-10,Wednesday,3,Daily,18980,,0,0,False,,
Alex Eaton-Salners,Will Shortz,Normal,2021-02-11,Thursday,4,Daily,18975,,0,0,False,,
Grant Thackray,Will Shortz,Normal,2021-02-12,Friday,5,Daily,18979,,0,0,False,,
Will Nediger,Will Shortz,Normal,2021-02-13,Saturday,6,Daily,18976,,0,0,False,,
Lisa Bunker,Will Shortz,Normal,2021-02-14,Sunday,0,Daily,18977,Sealed With a Kiss,0,0,False,,
Meconya Alford,Will Shortz,Normal,2021-02-15,Monday,1,Daily,18993,,0,100,True,Gold,949
Johanna Fenimore,Will Shortz,Normal,2021-02-16,Tuesday,2,Daily,18992,,0,100,True,,1417
David Harris and Evan Kalish,Will Shortz,Normal,2021-02-17,Wednesday,3,Daily,18996,,0,82,False,,1301
Zachary Spitz,Will Shortz,Normal,2021-02-18,Thursday,4,Daily,18994,,0,0,False,,
Amanda Rafkin,Will Shortz,Normal,2021-02-19,Friday,5,Daily,18995,,0,0,False,,
Ali Gascoigne,Will Shortz,Normal,2021-02-20,Saturday,6,Daily,18991,,0,4,False,,57
Matthew Stock,Will Shortz,Normal,2021-02-21,Sunday,0,Daily,18997,Karaoke Bars,0,3,False,,94
Barbara Lin,Will Shortz,Normal,2021-02-22,Monday,1,Daily,19011,,0,100,True,,1097
Kate Hawkins,Will Shortz,Normal,2021-02-23,Tuesday,2,Daily,19012,,0,0,False,,
Andrew J. Ries,Will Shortz,Normal,2021-02-24,Wednesday,3,Daily,19009,,0,0,False,,
Dylan Schiff,Will Shortz,Normal,2021-02-25,Thursday,4,Daily,19015,,0,0,False,,
Chuck Deodene,Will Shortz,Normal,2021-02-26,Friday,5,Daily,19014,,0,0,False,,
