author,editor,format_type,print_date,day_of_week_name,day_of_week_integer,publish_type,puzzle_id,title,version,percent_filled,solved,star,solving_seconds
Gary Larson and Doug Peterson,Will Shortz,Normal,2025-10-26,Sunday,0,Daily,23189,Talkin' 'Bout My Generation,0,0,False,,
Tarun Krishnamurthy,Will Shortz,Normal,2025-10-27,Monday,1,Daily,23188,,0,100,True,Gold,1103
Adrianne Baik,Will Shortz,Normal,2025-10-28,Tuesday,2,Daily,23203,,0,100,True,Gold,1086
John Donegan,Will Shortz,Normal,2025-10-29,Wednesday,3,Daily,23207,,0,85,False,,1831
Howard Neuthaler,Will Shortz,Normal,2025-10-30,Thursday,4,Daily,23202,,0,0,False,,
Juliana Tringali Golden,Will Shortz,Normal,2025-10-31,Friday,5,Daily,23187,,0,0,False,,13
Michael Lieberman,Will Shortz,Normal,2025-11-01,Saturday,6,Daily,23191,,0,0,False,,
Rafael Musa,Will Shortz,Normal,2025-11-02,Sunday,0,Daily,23204,Open-Faced,0,0,False,,
Kevin Christian and Andrea Carla Michaels,Will Shortz,Normal,2025-11-03,Monday,1,Daily,23224,,0,100,True,Gold,418
Patrick Hayden,Will Shortz,Normal,2025-11-04,Tuesday,2,Daily,23225,,0,100,True,Gold,1463
Chad Hazen and Jeff Chen,Will Shortz,Normal,2025-11-05,Wednesday,3,Daily,23219,,0,100,True,,1445
Sam Brody,Will Shortz,Normal,2025-11-06,Thursday,4,Daily,23213,,0,0,False,,
Kelly Morenus,Will Shortz,Normal,2025-11-07,Friday,5,Daily,23239,,0,0,False,,
Ryan Judge,Will Shortz,Normal,2025-11-08,Saturday,6,Daily,23223,,0,0,False,,
Amie Walker,Will Shortz,Normal,2025-11-09,Sunday,0,Daily,23222,Swing States,0,0,False,,
Zhouqin Burnikel,Will Shortz,Normal,2025-11-10,Monday,1,Daily,23240,,0,100,True,,719
Christina Iverson and Scott Hogan,Will Shortz,Normal,2025-11-11,Tuesday,2,Daily,23244,,0,41,False,,544
Brad Wiegmann and Nicole Wiegmann,Will Shortz,Normal,2025-11-12,Wednesday,3,Daily,23232,,0,0,False,,
Kyle Perkins,Will Shortz,Normal,2025-11-13,Thursday,4,Daily,23246,,0,0,False,,
Malaika Handa,Will Shortz,Normal,2025-11-14,Friday,5,Daily,23198,,0,0,False,,
Kyle Dolan,Will Shortz,Normal,2025-11-15,Saturday,6,Daily,23245,,0,0,False,,
Randolph Ross,Will Shortz,Normal,2025-11-16,Sunday,0,Daily,23242,Misquoting Shakespeare,0,0,False,,
Rena Cohen,Will Shortz,Normal,2025-11-17,Monday,1,Daily,23277,,0,100,True,,1172
Joe Deeney,Will Shortz,Normal,2025-11-18,Tuesday,2,Daily,23276,,0,100,True,,1015
Jeremy Newton,Will Shortz,Normal,2025-11-19,Wednesday,3,Daily,23274,,0,99,False,,1045
Adam Wagner,Will Shortz,Normal,2025-11-20,Thursday,4,Daily,23275,,0,0,False,,
Joyce Keller,Will Shortz,Normal,2025-11-21,Friday,5,Daily,23216,,0,0,False,,
Blake Slonecker,Will Shortz,Normal,2025-11-22,Saturday,6,Daily,23273,,0,0,False,,
Trenton Charlson,Will Shortz,Normal,2025-11-23,Sunday,0,Daily,23233,Second in Command,0,0,False,,
Zhou Zhang,Will Shortz,Normal,2025-11-24,Monday,1,Daily,23301,,0,100,True,Gold,546
John Ewbank,Will Shortz,Normal,2025-11-25,Tuesday,2,Daily,23293,,0,100,True,,1429
John McClung,Will Shortz,Normal,2025-11-26,Wednesday,3,Daily,23290,,0,100,True,Gold,1365
Alexander Liebeskind,Will Shortz,Normal,2025-11-27,Thursday,4,Daily,23302,,0,74,False,,994
Jacob McDermott,Will Shortz,Normal,2025-11-28,Friday,5,Daily,23243,,0,0,False,,
Adrian Johnson,Will Shortz,Normal,2025-11-29,Saturday,6,Daily,23291,,0,0,False,,
Natan Last,Will Shortz,Normal,2025-11-30,Sunday,0,Daily,23303,Hog Wild,0,0,False,,
Hannah Binney,Will Shortz,Normal,2025-12-01,Monday,1,Daily,23318,,0,100,True,,576
Jonathan Baude,Will Shortz,Normal,2025-12-02,Tuesday,2,Daily,23319,,0,100,True,Gold,1409
Victor Barocas,Will Shortz,Normal,2025-12-03,Wednesday,3,Daily,23312,,0,0,False,,
Stephan Prock and Jeff Chen,Will Shortz,Normal,2025-12-04,Thursday,4,Daily,23320,,0,0,False,,
James McCarron,Will Shortz,Normal,2025-12-05,Friday,5,Daily,23307,,0,0,False,,
Marshal Herrmann,Will Shortz,Normal,2025-12-06,Saturday,6,Daily,23330,,0,0,False,,
Kate Jensen,Will Shortz,Normal,2025-12-07,Sunday,0,Daily,23313,Original Thinkers,0,0,False,,
Dan Kammann and Zhouqin Burnikel,Will Shortz,Normal,2025-12-08,Monday,1,Daily,23315,,0,100,True,Gold,736
Kate Hawkins,Will Shortz,Normal,2025-12-09,Tuesday,2,Daily,23306,,0,100,True,,1770
Kareem Ayas,Will Shortz,Normal,2025-12-10,Wednesday,3,Daily,23316,,0,90,False,,1368
Kevin Curry,Will Shortz,Normal,2025-12-11,Thursday,4,Daily,23321,,0,0,False,,
Adrian Johnson and Jess Rucks,Will Shortz,Normal,2025-12-12,Friday,5,Daily,23349,,0,0,False,,
Gene Louise De Vera,Will Shortz,Normal,2025-12-13,Saturday,6,Daily,23323,,0,0,False,,
Zachary Edward-Brown and John Kugelman,Will Shortz,Normal,2025-12-14,Sunday,0,Daily,23324,Change Locations,0,0,False,,
Jeff Jerome and Andrea Carla Michaels,Will Shortz,Normal,2025-12-15,Monday,1,Daily,23343,,0,100,True,Gold,1064
Jason Reich,Will Shortz,Normal,2025-12-16,Tuesday,2,Daily,23365,,0,64,False,,455
Gary Larson and Doug Peterson,Will Shortz,Normal,2025-12-17,Wednesday,3,Daily,23380,,0,0,False,,
Joseph Gangi,Will Shortz,Normal,2025-12-18,Thursday,4,Daily,23378,,0,0,False,,
Hemant Mehta,Will Shortz,Normal,2025-12-19,Friday,5,Daily,23322,,0,0,False,,
Robert S. Gard,Will Shortz,Normal,2025-12-20,Saturday,6,Daily,23372,,0,0,False,,
David Kwong,Will Shortz,Normal,2025-12-21,Sunday,0,Daily,23377,Present Time,0,0,False,,
Suzanne Oliver,Will Shortz,Normal,2025-12-22,Monday,1,Daily,23398,,0,100,True,Gold,1075
Nathan Hale,Will Shortz,Normal,2025-12-23,Tuesday,2,Daily,23392,,0,100,True,,754
Ella Dershowitz,Will Shortz,Normal,2025-12-24,Wednesday,3,Daily,23397,,0,99,False,,1915
Sam Ezersky,Will Shortz,Normal,2025-12-25,Thursday,4,Daily,23329,,0,0,False,,
Andrew Spooner,Will Shortz,Normal,2025-12-26,Friday,5,Daily,23393,,0,0,False,,
Katie Hoody,Will Shortz,Normal,2025-12-27,Saturday,6,Daily,23399,,0,0,False,,
Alex Eaton-Salners,Will Shortz,Normal,2025-12-28,Sunday,0,Daily,23400,Off Broadway Musicals,0,0,False,,
Chase Dittrich,Will Shortz,Normal,2025-12-29,Monday,1,Daily,23432,,0,100,True,,563
Geoffrey Schorkopf and Will Eisenberg,Will Shortz,Normal,2025-12-30,Tuesday,2,Daily,23433,,0,100,True,Gold,1000
Jeffrey Martinovic,Will Shortz,Normal,2025-12-31,Wednesday,3,Daily,23429,,0,0,False,,
Topher Booth,Will Shortz,Normal,2026-01-01,Thursday,4,Daily,23431,,0,0,False,,
Adam Wagner and Rafael Musa,Will Shortz,Normal,2026-01-02,Friday,5,Daily,23425,,0,0,False,,
Hannah Slovut-Einertson,Will Shortz,Normal,2026-01-03,Saturday,6,Daily,23427,,0,0,False,,
Gene Louise De Vera,Will Shortz,Normal,2026-01-04,Sunday,0,Daily,23434,Base Pairs,0,0,False,,
Lynn Lempel,Will Shortz,Normal,2026-01-05,Monday,1,Daily,23451,,0,9,False,,102
Lynn Lempel,Will Shortz,Normal,2026-01-05,Monday,1,Daily,23451,,0,9,False,,102
Paul Coulter,Will Shortz,Normal,2026-01-06,Tuesday,2,Daily,23448,,0,0,False,,
Adrianne Baik,Will Shortz,Normal,2026-01-07,Wednesday,3,Daily,23446,,0,0,False,,
Mallory Montgomery and Zhou Zhang,Will Shortz,Normal,2026-01-08,Thursday,4,Daily,23455,,0,0,False,,
Greg Snitkin and Glenn Davis,Will Shortz,Normal,2026-01-09,Friday,5,Daily,23456,,0,0,False,,
Kameron Austin Collins,Will Shortz,Normal,2026-01-10,Saturday,6,Daily,23447,,0,0,False,,
Dylan Schiff,Will Shortz,Normal,2026-01-11,Sunday,0,Daily,23430,It's All Greek,0,0,False,,
Carolyn Davies Lynch and Christina Iverson,Will Shortz,Normal,2026-01-12,Monday,1,Daily,23481,,0,0,False,,
Nate Hall,Will Shortz,Normal,2026-01-13,Tuesday,2,Daily,23471,,0,0,False,,
Joseph Gangi,Will Shortz,Normal,2026-01-14,Wednesday,3,Daily,23473,,0,0,False,,
Wendy L. Brandes and Barbara Lin,Will Shortz,Normal,2026-01-15,Thursday,4,Daily,23472,,0,0,False,,
